%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=123, 2025/07/31 19:39:6.31)
11 177 2.396253e+01 0 0 2.257364e+01 2.290615e+01 2.292160e+01 2.462132e+01 2.402644e+01 2.385034e+01 2.246987e+01 2.389374e+01 2.377116e+01 2.393324e+01 2.286292e+01 2.247292e+01 2.369637e+00 2.335851e+00 2.309894e+00 2.305332e+00 
12 193 2.251881e+01 0 0 2.106782e+01 2.139564e+01 2.136746e+01 2.293857e+01 2.252550e+01 2.247944e+01 2.100047e+01 2.222790e+01 2.217599e+01 2.250131e+01 2.149623e+01 2.088881e+01 2.227702e+00 2.187175e+00 2.152734e+00 2.152731e+00 
13 209 2.128000e+01 0 0 2.005116e+01 2.017962e+01 2.038917e+01 2.159940e+01 2.132729e+01 2.117984e+01 1.987760e+01 2.083477e+01 2.090100e+01 2.123993e+01 2.040545e+01 1.952149e+01 2.105960e+00 2.050749e+00 2.016760e+00 2.036493e+00 
14 225 2.021804e+01 0 0 1.906206e+01 1.910879e+01 1.925302e+01 2.036700e+01 2.020104e+01 1.998155e+01 1.878159e+01 1.956778e+01 1.970091e+01 2.007581e+01 1.930811e+01 1.844515e+01 1.984402e+00 1.942607e+00 1.931545e+00 1.919137e+00 
15 241 1.864511e+01 0 0 1.776217e+01 1.759835e+01 1.776294e+01 1.872984e+01 1.847991e+01 1.826572e+01 1.728800e+01 1.802097e+01 1.835837e+01 1.839948e+01 1.767219e+01 1.685265e+01 1.820932e+00 1.775974e+00 1.786105e+00 1.762331e+00 
16 257 1.729894e+01 0 0 1.683314e+01 1.638847e+01 1.642568e+01 1.731668e+01 1.724803e+01 1.697968e+01 1.595185e+01 1.659338e+01 1.691075e+01 1.698066e+01 1.638095e+01 1.546410e+01 1.679755e+00 1.635208e+00 1.649865e+00 1.626056e+00 
17 273 1.616943e+01 0 0 1.577780e+01 1.528722e+01 1.526876e+01 1.615860e+01 1.603369e+01 1.574729e+01 1.492951e+01 1.535419e+01 1.572795e+01 1.581627e+01 1.534303e+01 1.429328e+01 1.564344e+00 1.527883e+00 1.544829e+00 1.514695e+00 
18 289 1.609521e+01 0 0 1.561920e+01 1.537519e+01 1.507084e+01 1.602029e+01 1.610491e+01 1.560824e+01 1.475045e+01 1.519845e+01 1.555467e+01 1.560734e+01 1.517308e+01 1.409674e+01 1.556505e+00 1.509137e+00 1.533496e+00 1.523867e+00 
19 305 1.580410e+01 0 0 1.530506e+01 1.505054e+01 1.482119e+01 1.616255e+01 1.589786e+01 1.519186e+01 1.449635e+01 1.481722e+01 1.520812e+01 1.526443e+01 1.480863e+01 1.368869e+01 1.519060e+00 1.475208e+00 1.495754e+00 1.494257e+00 
20 321 1.573176e+01 0 0 1.521822e+01 1.498823e+01 1.466451e+01 1.627777e+01 1.600650e+01 1.501906e+01 1.439440e+01 1.461310e+01 1.519937e+01 1.547840e+01 1.463112e+01 1.348689e+01 1.501008e+00 1.467498e+00 1.476585e+00 1.474804e+00 
21 337 1.540171e+01 0 0 1.479684e+01 1.466986e+01 1.435034e+01 1.620606e+01 1.568592e+01 1.468452e+01 1.402079e+01 1.416056e+01 1.489536e+01 1.512205e+01 1.440410e+01 1.305308e+01 1.467145e+00 1.437533e+00 1.436575e+00 1.435162e+00 
22 353 1.530960e+01 0 0 1.502291e+01 1.451103e+01 1.419880e+01 1.619182e+01 1.560491e+01 1.458258e+01 1.384570e+01 1.394436e+01 1.471511e+01 1.495629e+01 1.428976e+01 1.285286e+01 1.445018e+00 1.429392e+00 1.417235e+00 1.422819e+00 
23 369 1.539913e+01 0 0 1.520643e+01 1.448581e+01 1.433245e+01 1.643563e+01 1.583443e+01 1.462901e+01 1.382309e+01 1.395744e+01 1.470116e+01 1.506953e+01 1.438079e+01 1.278844e+01 1.458806e+00 1.436201e+00 1.419215e+00 1.419926e+00 
24 385 1.511260e+01 0 0 1.507463e+01 1.408812e+01 1.392470e+01 1.615040e+01 1.586508e+01 1.429579e+01 1.359457e+01 1.356071e+01 1.428655e+01 1.471468e+01 1.407264e+01 1.246194e+01 1.421055e+00 1.411302e+00 1.392944e+00 1.385742e+00 
25 401 1.433405e+01 0 0 1.422000e+01 1.322803e+01 1.312191e+01 1.533964e+01 1.504438e+01 1.346097e+01 1.297872e+01 1.273364e+01 1.345476e+01 1.395872e+01 1.321872e+01 1.168988e+01 1.347200e+00 1.334332e+00 1.323161e+00 1.304983e+00 
26 417 1.356906e+01 0 0 1.333054e+01 1.243585e+01 1.236047e+01 1.452117e+01 1.414334e+01 1.270437e+01 1.221888e+01 1.191367e+01 1.265326e+01 1.314447e+01 1.244622e+01 1.093977e+01 1.270131e+00 1.272678e+00 1.243541e+00 1.227840e+00 
27 433 1.310068e+01 0 0 1.288646e+01 1.188877e+01 1.195577e+01 1.411486e+01 1.357736e+01 1.223800e+01 1.171875e+01 1.138970e+01 1.213272e+01 1.264732e+01 1.195574e+01 1.045670e+01 1.222430e+00 1.241598e+00 1.210068e+00 1.192067e+00 
28 449 1.276008e+01 0 0 1.248174e+01 1.150226e+01 1.161885e+01 1.388142e+01 1.321135e+01 1.185068e+01 1.137814e+01 1.098660e+01 1.171165e+01 1.222685e+01 1.164903e+01 1.007286e+01 1.188050e+00 1.217662e+00 1.172934e+00 1.156374e+00 
29 465 1.244532e+01 0 0 1.224018e+01 1.112692e+01 1.127346e+01 1.371258e+01 1.275510e+01 1.151768e+01 1.101652e+01 1.059083e+01 1.142552e+01 1.181265e+01 1.129637e+01 9.723667e+00 1.173082e+00 1.195858e+00 1.136589e+00 1.115660e+00 
30 481 1.250657e+01 0 0 1.220334e+01 1.122988e+01 1.123627e+01 1.381573e+01 1.277818e+01 1.151159e+01 1.099218e+01 1.057579e+01 1.141207e+01 1.185550e+01 1.130836e+01 9.656381e+00 1.209165e+00 1.191801e+00 1.141818e+00 1.116283e+00 
31 497 1.206811e+01 0 0 1.182087e+01 1.074136e+01 1.089293e+01 1.326918e+01 1.233430e+01 1.124502e+01 1.051634e+01 1.016818e+01 1.097213e+01 1.139833e+01 1.082425e+01 9.212983e+00 1.165337e+00 1.139664e+00 1.096011e+00 1.067371e+00 
32 513 1.160161e+01 0 0 1.131299e+01 1.027571e+01 1.062465e+01 1.282151e+01 1.176131e+01 1.073216e+01 1.003418e+01 9.706803e+00 1.061396e+01 1.093141e+01 1.037924e+01 8.750695e+00 1.125313e+00 1.088193e+00 1.053868e+00 1.024732e+00 
33 529 1.127407e+01 0 0 1.107424e+01 9.931055e+00 1.025930e+01 1.235466e+01 1.154016e+01 1.036955e+01 9.699661e+00 9.395466e+00 1.025506e+01 1.068923e+01 1.025005e+01 8.409760e+00 1.088091e+00 1.054208e+00 1.024435e+00 9.923515e-01 
34 545 1.127803e+01 0 0 1.101607e+01 9.926435e+00 1.038118e+01 1.232242e+01 1.158494e+01 1.034681e+01 9.676215e+00 9.319223e+00 1.019918e+01 1.085599e+01 1.018840e+01 8.336404e+00 1.114511e+00 1.059730e+00 1.015744e+00 9.930786e-01 
35 561 1.036546e+01 0 0 1.012857e+01 9.021906e+00 9.458098e+00 1.127080e+01 1.077504e+01 9.484353e+00 8.796595e+00 8.513420e+00 9.299459e+00 9.986329e+00 9.330697e+00 7.594543e+00 1.029447e+00 9.682219e-01 9.260538e-01 9.073838e-01 
36 577 9.291802e+00 0 0 9.046612e+00 8.016533e+00 8.421154e+00 1.008020e+01 9.576610e+00 8.455198e+00 7.881853e+00 7.551726e+00 8.268001e+00 8.878287e+00 8.325691e+00 6.746023e+00 9.283701e-01 8.741289e-01 8.253388e-01 8.096622e-01 
37 593 8.846824e+00 0 0 8.569599e+00 7.632544e+00 7.938703e+00 9.505906e+00 9.063413e+00 8.114315e+00 7.460759e+00 7.111562e+00 7.858452e+00 8.422985e+00 7.893839e+00 6.364982e+00 8.770053e-01 8.318603e-01 7.856440e-01 7.676983e-01 
38 609 8.401080e+00 0 0 8.069238e+00 7.253314e+00 7.499619e+00 8.967445e+00 8.605667e+00 7.659510e+00 7.059852e+00 6.677288e+00 7.488948e+00 7.920975e+00 7.493663e+00 5.976672e+00 8.314996e-01 7.810984e-01 7.422386e-01 7.237502e-01 
39 625 8.895628e+00 0 0 8.531386e+00 7.629775e+00 7.997769e+00 9.429552e+00 9.124860e+00 8.093409e+00 7.498822e+00 7.033748e+00 8.361401e+00 8.406479e+00 8.000936e+00 6.279838e+00 8.846526e-01 8.243272e-01 7.950566e-01 7.759079e-01 
40 641 8.903236e+00 0 0 8.473186e+00 7.565108e+00 7.985351e+00 9.393687e+00 9.057432e+00 8.041832e+00 7.451277e+00 7.012741e+00 8.576282e+00 8.510308e+00 7.964486e+00 6.234923e+00 8.830484e-01 8.234366e-01 7.910505e-01 7.786965e-01 
41 657 8.788129e+00 0 0 8.352132e+00 7.461182e+00 7.901663e+00 9.197431e+00 9.075494e+00 7.886114e+00 7.333202e+00 6.866506e+00 8.519927e+00 8.442499e+00 7.816171e+00 6.082663e+00 8.641323e-01 8.111149e-01 7.796983e-01 7.605157e-01 
42 673 9.171039e+00 0 0 8.656511e+00 7.827677e+00 8.256477e+00 9.560766e+00 9.543278e+00 8.150669e+00 7.619528e+00 7.142357e+00 8.831838e+00 8.923182e+00 8.250836e+00 6.322587e+00 8.965577e-01 8.414491e-01 8.137475e-01 7.982422e-01 
43 689 9.230665e+00 0 0 8.776662e+00 7.873207e+00 8.235977e+00 9.540586e+00 9.926905e+00 8.178051e+00 7.711499e+00 7.118672e+00 8.845562e+00 9.018261e+00 8.299924e+00 6.290832e+00 9.009331e-01 8.402881e-01 8.217574e-01 8.003929e-01 
